id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48807191,Boston Common Loft w/ in-unit washer dryer,365116307,Healing Homes,,Downtown,42.35524,-71.06022,Entire home/apt,214,1,226,2024-12-09,5.04,58,336,56,STR-438648
48809197,Perfect Location | Boston Common | Park St Station,365116307,Healing Homes,,Downtown,42.35731,-71.0624,Entire home/apt,215,1,278,2024-12-15,6.17,58,342,65,STR-438645
48825926,Spacious Two Bedroom in Heart of Fenway with Views,22541573,Furnished Quarters,,Fenway,42.34367,-71.09604,Entire home/apt,310,32,0,,,47,346,0,
48825940,Spacious Two-Bedroom Across From Fenway Park,22541573,Furnished Quarters,,Fenway,42.34335,-71.09736,Entire home/apt,325,32,0,,,47,279,0,
48883519,"Simple 1BR w/ 99 WalkScore, Fast Wifi + SmartLock",275849638,Steven,,Downtown,42.35131,-71.06531,Entire home/apt,145,5,203,2024-12-15,4.64,75,302,52,STR-461740
48905210,LargeDuplex10Beds w/prkg near Downton,95762630,Fatima,,Dorchester,42.3025,-71.06311,Entire home/apt,548,2,111,2024-11-17,2.45,1,330,27,STR-445614
48926365,"Blueground | South Boston, gym, nr lawn on d",107434423,Blueground,,South Boston,42.34114,-71.04959,Entire home/apt,115,32,1,2022-06-23,0.03,352,276,0,
48926392,"Blueground | S. Boston, gym, w/d, nr seaport",107434423,Blueground,,South Boston,42.34114,-71.04959,Entire home/apt,135,32,1,2022-05-23,0.03,352,261,0,
48926432,"Blueground | S. Boston, gym, w/d, nr seaport",107434423,Blueground,,South Boston,42.34114,-71.04959,Entire home/apt,136,32,0,,,352,274,0,
48940511,Beautiful Room close to downtown Boston,393194522,Manuela,,Roxbury,42.31758,-71.09133,Private room,55,2,65,2024-10-27,1.44,4,2,15,STR-548590
48941504,Amazing room close to downtown Boston,393194522,Manuela,,Roxbury,42.31573,-71.09141,Private room,60,2,95,2024-10-26,2.10,4,2,20,STR-548590
48942888,Rustic Room close to downtown Boston,393194522,Manuela,,Roxbury,42.31596,-71.09135,Private room,60,2,79,2024-11-19,1.79,4,12,11,STR-548590
48952329,Artistic Room,393194522,Manuela,,Roxbury,42.31583,-71.08992,Private room,90,29,51,2023-10-21,1.17,4,0,0,STR-545309
48960486,#2 CLEAN COMFY & COZY GLORY GUEST SUITE,229143484,Maria,,Dorchester,42.28085,-71.07316,Private room,115,1,51,2024-10-27,1.20,3,362,4,STR-468600
48960774,#4 CLEAN COMFY & COZY GLORY GUEST SUITE,229143484,Maria,,Dorchester,42.2807,-71.07172,Entire home/apt,190,1,47,2024-10-28,1.17,3,360,14,STR-468600
48961025,#5 CLEAN COMFY & COZY GLORY GUEST SUITE,229143484,Maria,,Dorchester,42.28075,-71.07109,Private room,117,1,63,2024-10-28,1.39,3,365,5,STR-468600
48971352,Entire Apt near Bos Univ/Bos College Free Parking,25244802,Timothy,,Allston,42.34812,-71.13601,Entire home/apt,199,3,172,2024-12-11,3.82,2,44,52,STR-446758
48997821,"6 Room, 2+ Bedroom: Sunny Quintessential Boston",147256535,Jan,,Roslindale,42.27832,-71.14076,Entire home/apt,150,29,7,2024-08-20,0.17,2,269,1,
49012571,Spacious 1-Bedroom Apt close to Train & Downtown,31416791,Anna,,Jamaica Plain,42.32232,-71.10396,Entire home/apt,113,3,111,2024-12-03,2.52,1,93,22,STR-545906
49024263,Beacon Hills Studio next to State house,162705378,Huanan,,Beacon Hill,42.35891,-71.06615,Entire home/apt,133,1,362,2024-12-04,8.41,2,166,75,STR-447285
49024833,(C11) Newly Styled Back Bay Studio!,331225367,Foster,,Back Bay,42.34952,-71.08893,Entire home/apt,91,1,195,2024-11-29,4.38,76,93,48,STR-531165
49042690,"LTR *NEW Listing* A True GEM in South End, Boston!",159978864,Santo,,South End,42.34486,-71.07142,Entire home/apt,214,29,0,,,2,355,0,
49051734,Newly Reno condo 1st floor mins to public trans T,39266840,Kevin  And Maria,,Dorchester,42.2986,-71.06144,Entire home/apt,384,2,82,2024-12-02,1.82,4,350,11,STR-463794
49067845,"Sparkling Clean, HOME away from home!",90419082,Camille,,Mattapan,42.27679,-71.06871,Entire home/apt,328,3,20,2024-10-21,0.61,3,358,5,STR-544843
49075129,Rarely Avail Spacious Private 1br Beacon Hill,4061992,B. H.,,Beacon Hill,42.35915,-71.06811,Entire home/apt,275,29,0,,,4,180,0,
49076097,Cozy spacious 2nd level condo walk to public tran,39266840,Kevin  And Maria,,Dorchester,42.29928,-71.0609,Entire home/apt,359,2,76,2024-10-06,1.71,4,329,10,STR-545167
49077632,Savin Hill Condo,57277733,Taylor,,Dorchester,42.31326,-71.04995,Entire home/apt,,29,11,2021-10-12,0.25,1,0,0,STR-447577
49099902,Full apartment near the subway!,21674032,John,,Dorchester,42.31642,-71.05606,Entire home/apt,80,180,2,2022-12-19,0.05,1,224,0,
49127722,"Sunny Upscale Getaway | Private Deck, Near T",319011975,David,,Dorchester,42.3154916,-71.0562071,Entire home/apt,490,10,44,2024-10-28,0.99,4,322,9,Exempt: This listing is a unit used for furnished institutional or business stays
49127943,"Clean, Contemporary Duplex | Sleeps 20",319011975,David,,Dorchester,42.3154916,-71.0562071,Entire home/apt,734,1,55,2024-11-24,1.34,4,322,3,STR-446902
49131818,Cozy Space in the Heart of Boston Nr NEU & BMC,104477953,Historic,,Roxbury,42.32662,-71.07675,Entire home/apt,100,2,26,2024-11-26,2.20,2,88,26,STR-542712
49155171,Beacon Hill European Style Flat-2br A+ location,92903178,Ben,,Beacon Hill,42.36054,-71.06842,Entire home/apt,275,29,0,,,2,365,0,
49188782,"Blueground | Fenway, gym, steps from baseball",107434423,Blueground,,Fenway,42.34651,-71.10321,Entire home/apt,201,32,0,,,352,259,0,
49188871,"Blueground | Fenway, gym, steps from baseball",107434423,Blueground,,Fenway,42.34651,-71.10321,Entire home/apt,203,32,2,2024-08-04,0.30,352,202,2,
49188948,"Blueground | Fenway, gym, steps from baseball",107434423,Blueground,,Fenway,42.3465132,-71.1032136,Entire home/apt,165,32,1,2024-09-14,0.31,352,295,1,
49201633,"Blueground | Fenway, gym, steps from baseball",107434423,Blueground,,Fenway,42.3465132,-71.1032136,Entire home/apt,163,32,1,2022-06-16,0.03,352,252,0,
49258187,"Long Stays For One, Desk, Wifi, Central Location",285344759,Bv,,Bay Village,42.34935,-71.06978,Private room,46,1,46,2024-11-27,1.47,18,330,17,STR-415225
49306861,2BR North End Apartment,20857768,Compass,,North End,42.36718,-71.0517,Entire home/apt,250,9,15,2024-09-14,0.39,17,64,5,Exempt: This listing is a unit used for furnished institutional or business stays
49362534,Cozy Cabin room in a quiet Boston area,357698265,Natalie,,Brighton,42.34313,-71.15594,Private room,90,3,75,2024-11-11,1.73,8,57,26,STR-439464
49364349,Azurite colors room in a quiet Boston area,357698265,Natalie,,Brighton,42.34488,-71.15442,Private room,80,3,89,2024-11-19,2.04,8,47,30,STR-439464
49364638,"(F21) Fenway! Brand New, Clean + Comfortable!",331225367,Foster,,Fenway,42.34246,-71.10145,Entire home/apt,155,2,205,2024-11-29,4.62,76,225,53,STR-571659
49380252,Entire Apartment - 1BR - Near Downtown Boston,5208833,Lisa,,Dorchester,42.32678,-71.05975,Entire home/apt,,29,0,,,1,0,0,STR-450291
49458996,Serviced 1 Bedroom Across From Fenway Park,22541573,Furnished Quarters,,Fenway,42.34516,-71.09652,Entire home/apt,185,32,2,2023-06-30,0.10,47,359,0,
49459007,"Spacious One Bedroom, Steps from Fenway Park",22541573,Furnished Quarters,,Fenway,42.34486,-71.09622,Entire home/apt,190,32,0,,,47,357,0,
49484066,private room in a 1 family home.,3765817,Frank,,Brighton,42.35308,-71.16926,Private room,132,1,169,2024-11-04,3.82,1,327,16,STR-552948
49499760,New York style bedboom in a quietBoston area,357698265,Natalie,,Brighton,42.34368,-71.1546,Private room,95,2,30,2024-11-10,0.73,8,57,9,STR-439464
49512414,Bay Village Charm | 99 WalkScore | Short/Long Stay,275849638,Steven,,Downtown,42.34979,-71.06544,Entire home/apt,183,1,175,2024-12-15,4.00,75,339,64,STR-461739
49515836,Cozy & Charming Furnished Studio,2356643,StayNue,,Beacon Hill,42.35782,-71.06352,Entire home/apt,70,1,24,2024-11-03,0.59,34,327,16,STR-428031
49516205,"Comfy 1br, Minutes to Boston Common, 99 Walk score",275849638,Steven,,Downtown,42.35097,-71.06539,Entire home/apt,162,5,189,2024-12-18,4.53,75,332,48,STR-461742
49541030,Simple 1BR steps to Boston Common and South End!,275849638,Steven,,Bay Village,42.34997,-71.0672,Entire home/apt,143,1,191,2024-12-07,4.43,75,325,55,STR-461743
49563625,"1st floor, free parking off street, 3 min to train",399827239,Glenn And James,,Dorchester,42.313251,-71.054817,Entire home/apt,186,4,131,2024-11-29,3.29,1,82,32,STR-458124
49567991,1 mile to Downtown Boston Cozy Studio Apartment,122568097,Nick,,Roxbury,42.32585,-71.09502,Entire home/apt,175,29,69,2023-01-18,1.62,4,83,0,str-446257
49571907,"European, rustic 3 bed/2bath-5 miles to Copley Sq",29483150,Irida,,West Roxbury,42.2883,-71.15351,Entire home/apt,245,1,82,2024-11-17,1.88,1,312,10,STR-385960
49610778,"One Bedroom in Boston, Near Multiple ""T"" Stations",22541573,Furnished Quarters,,Chinatown,42.35143,-71.06029,Entire home/apt,185,30,0,,,47,299,0,
49638279,Fort Hill Inn Uber Cool!  **Modern City Triplex**,8229,Terry,,Roxbury,42.32829,-71.09404,Entire home/apt,389,3,21,2024-10-13,0.52,10,137,6,STR-446660
49639865,Oversized  Furnished Brwnstone Studio in Back Bay,31340713,Kama,,Back Bay,42.35155,-71.0839,Entire home/apt,166,29,3,2023-12-22,0.16,40,336,1,Exempt: This listing is a unit used for furnished institutional or business stays
49641165,Brownstone Oversized Furnished Studio in Back Bay,266312920,STARS Of,,Back Bay,42.35149,-71.08225,Entire home/apt,166,30,2,2023-05-23,0.10,38,332,0,Exempt: This listing is a unit used for furnished institutional or business stays
49714366,*Fort Hill Inn  *Sunny* Updated Historic Beauty!,8229,Terry,,Roxbury,42.3234,-71.09018,Entire home/apt,250,3,68,2024-11-30,1.61,10,251,15,str-446652
49715280,"Fort Hill Inn, Excellent  Mid Modern nice details!",8229,Terry,,Roxbury,42.32856,-71.09569,Entire home/apt,133,3,72,2024-12-03,1.65,10,122,29,STR-446651
49716208,Fort Hill Inn Private Guest room/ private Bath #3,8229,Terry,,Roxbury,42.3297,-71.09593,Entire home/apt,107,3,62,2024-12-01,1.45,10,148,12,STR-490093
49730420,"Fort Hill Inn  1 Bedroom Duplex,  *Sunny Condo*",8229,Terry,,Roxbury,42.33046,-71.09397,Entire home/apt,98,3,73,2024-11-24,1.68,10,148,19,STR-491702
49749352,Guest Suite - private bathroom and roof deck,112994787,Yisheng,,South Boston,42.33620071411133,-71.05067443847656,Private room,210,1,283,2024-11-18,6.69,1,208,69,STR-448147
49812643,Stylish Beacon Hill 1 bedroom near MG,4061992,B. H.,,Beacon Hill,42.35827,-71.06892,Entire home/apt,140,29,5,2024-06-12,0.15,4,90,1,
49812726,Modern amenities and timeless charm-large 1 br apt,4061992,B. H.,,Beacon Hill,42.35755,-71.07097,Entire home/apt,99,29,2,2022-10-19,0.07,4,270,0,
49916971,"Blueground | South End, nr northeastern & dining",107434423,Blueground,,Roxbury,42.33999,-71.08143,Entire home/apt,80,32,1,2024-12-15,1,352,255,1,
49916983,"Blueground | Brighton, w/d, nr dining & shops",107434423,Blueground,,Brighton,42.34006,-71.15734,Entire home/apt,123,32,1,2022-08-31,0.04,352,363,0,
49917068,"Blueground | Back Bay, gym, nr newbury st",107434423,Blueground,,Back Bay,42.34863,-71.07409,Entire home/apt,160,32,0,,,352,189,0,
49918081,"Blueground | Brighton, w/d, nr dining & shops",107434423,Blueground,,Brighton,42.3498262,-71.149396,Entire home/apt,121,32,0,,,352,297,0,
49941156,All included. Comfy quiet room.,67103816,Firlian,,Roxbury,42.31649,-71.09199,Private room,37,30,8,2024-11-19,0.19,10,102,2,
49945328,"Lake St, bd/bth, park free/ walk to bus & train",112008372,Bernadette,,Brighton,42.34629,-71.1602,Private room,125,2,67,2024-11-23,2.48,2,59,26,STR-545203
49959608,"Swanky Unit w Cntrl air, mins 2 city Modrn Top flr",386040727,Evans,,Dorchester,42.30807,-71.06147,Entire home/apt,99,1,161,2024-11-16,5.73,3,36,44,str-545118
49996009,Renovated Listing (2 Rooms)!!,15583990,Natalia,,Dorchester,42.29065,-71.06361,Private room,249,1,27,2024-10-27,0.63,7,256,6,STR-453623
49998870,Renovated apartment just minutes from the T!,15583990,Natalia,,Dorchester,42.29107,-71.06189,Entire home/apt,425,1,39,2024-08-25,0.92,7,252,4,STR-453623
50007180,Newly Renovated Double Room!,15583990,Natalia,,Dorchester,42.29049,-71.06138,Private room,,1,49,2024-11-03,1.14,7,356,16,STR-453623
50009640,Cozy Room on Top Floor!,15583990,Natalia,,Dorchester,42.29037,-71.06367,Private room,119,1,16,2024-10-15,0.42,7,256,7,STR-453623
50009772,Spacious & newly renovated private room!,15583990,Natalia,,Dorchester,42.28918,-71.06166,Private room,119,1,24,2024-12-08,0.59,7,252,5,STR-453623
50009924,Comfy renovated room in spacious apartment!,15583990,Natalia,,Dorchester,42.29063,-71.06357,Private room,119,1,27,2024-10-26,0.66,7,346,4,STR-453623
50017083,"Blueground | Back Bay, near prudential center",107434423,Blueground,,Back Bay,42.34449,-71.08237,Entire home/apt,208,32,0,,,352,294,0,
50017182,"Blueground | Back Bay, near prudential center",107434423,Blueground,,Back Bay,42.34449,-71.08237,Entire home/apt,211,32,0,,,352,315,0,
50031855,Perfectly Renovated Home w/ Private Outdoor Oasis,9056166,Andrea,,South Boston,42.33483,-71.04502,Entire home/apt,442,2,105,2024-12-08,2.69,3,246,40,STR-544845
50032574,Cozy 2-Bedroom in Heart of Southie,9056166,Andrea,,South Boston,42.33701,-71.04517,Entire home/apt,264,2,79,2024-12-09,2.02,3,245,30,STR-544845
50042062,"Blueground | Back Bay, near prudential center",107434423,Blueground,,Back Bay,42.34449,-71.08237,Entire home/apt,206,32,1,2022-10-06,0.04,352,224,0,
50051655,4-Bedroom/3 Bath Home with gorgeous deck,9056166,Andrea,,South Boston,42.33655,-71.04533,Entire home/apt,623,2,63,2024-11-10,1.67,3,236,16,STR-544845
50074883,Historic Downtown Room Near Public Transports,5615582,RoomPicks,,Downtown,42.35109,-71.06981,Hotel room,799,1,0,,,3,0,0,Exempt: This listing is a hotel or motel
50074888,Romantic Couple Stay | Getaway in Historic Boston,5615582,RoomPicks,,Downtown,42.35109,-71.06981,Hotel room,799,1,0,,,3,0,0,Exempt: This listing is a hotel or motel
50074897,Steps from Boston’s Theater Scene | Couple Stay,5615582,RoomPicks,,Downtown,42.35109,-71.06981,Hotel room,799,1,0,,,3,0,0,Exempt: This listing is a hotel or motel
50079025,"Blueground | Carson Beach, nr carson & m st beach",107434423,Blueground,,South Boston,42.33095,-71.04379,Entire home/apt,,32,1,2022-07-31,0.03,352,1,0,
50084542,Close to Airport Studio | Kitchen + Indoor Pool,30283594,Global Luxury Suites,,East Boston,42.36638,-71.04007,Entire home/apt,,1,1,2021-12-19,0.03,30,365,0,Exempt: This listing is a hotel or motel
50084994,Studio w Full Kitchen | Near Blue Line Metro,30283594,Global Luxury Suites,,East Boston,42.36638,-71.04007,Entire home/apt,127,1,16,2024-12-09,0.49,30,363,15,Exempt: This listing is a hotel or motel
50085332,Chic Studio | Gym | Close to Logan Intl. Airport,30283594,Global Luxury Suites,,East Boston,42.36638,-71.04007,Entire home/apt,143,1,42,2024-12-15,1.01,30,363,16,Exempt: This listing is a hotel or motel
50088409,"4✨4, Brand new 2 BR, only 8 min from the city",2134782,Shlomi,,Allston,42.35487,-71.13649,Entire home/apt,199,2,14,2024-10-13,0.33,3,129,1,STR-443517
50171555,Lavish 3br In Downtown | Keyless Entry,365116307,Healing Homes,,Downtown,42.3555,-71.06193,Entire home/apt,,30,258,2024-12-15,6.05,58,331,79,STR-461749
50174682,1br in Heart of Theater District | Walk Anywhere!,275849638,Steven,,Downtown,42.35141,-71.06564,Entire home/apt,153,30,207,2024-11-28,4.91,75,316,61,STR-451332
50197218,CITY APARTMENT NEAR AIRPORT,49457294,Jorge,,East Boston,42.37533,-71.03139,Entire home/apt,129,2,221,2024-12-08,5.15,1,247,65,STR-544884
50205719,Downtown Studio w In-unit Laundry & W/D,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,44,2023-11-13,1.88,30,355,0,Exempt: This listing is a unit that has contracts with hospitals
50206794,Near T Lux Studio | Upscale Amenities,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,2,2022-09-14,0.07,30,355,0,Exempt: This listing is a unit that has contracts with hospitals
50210809,Bright 1BR | Full Kitchen | In-unit W/D,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,8,2023-10-15,0.23,30,365,0,Exempt: This listing is a unit that has contracts with hospitals
50264962,Downtown 1BR|Stocked Kitchen| Central Boston,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,17,2023-10-15,0.55,30,362,0,Exempt: This listing is a unit that has contracts with hospitals
50283962,Fully furnished 2BR | Stocked Kitchen | Near T,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,11,2023-11-26,0.54,30,356,0,Exempt: This listing is a unit that has contracts with hospitals
50325521,COMO,4436209,Rene,,Hyde Park,42.24234,-71.14182,Entire home/apt,200,2,79,2024-10-20,1.85,1,177,16,STR-453517
50338863,Cozy Boston Studio - Longwood/Fenway,406353986,Cassandra And Michael,,Mission Hill,42.33422,-71.10495,Entire home/apt,110,2,169,2024-11-28,4.03,19,105,44,STR-545176
50359377,Longwood/Fenway Basement Studio,406353986,Cassandra And Michael,,Mission Hill,42.33207,-71.10713,Entire home/apt,81,2,126,2024-11-03,2.98,19,66,31,STR-545176
50359591,Spacious Basement Studio - Longwood/Fenway,406353986,Cassandra And Michael,,Mission Hill,42.33248,-71.10711,Entire home/apt,80,2,88,2024-11-09,2.08,19,113,24,STR-545176
50386523,"Blueground | Back Bay, near prudential center",107434423,Blueground,,Back Bay,42.34449,-71.08237,Entire home/apt,209,32,0,,,352,353,0,
50386543,"Blueground | Back Bay, near prudential center",107434423,Blueground,,Back Bay,42.34449,-71.08237,Entire home/apt,209,32,0,,,352,303,0,
50393798,City place with roof top deck/parking/downtown,7427795,Ella,,East Boston,42.38042,-71.03111,Entire home/apt,100,29,101,2024-10-04,2.37,6,90,23,STR-445655
50397482,Close to everything - parking/downtown/airport,7427795,Ella,,East Boston,42.37998,-71.03004,Entire home/apt,100,29,88,2024-10-13,2.09,6,47,21,STR-445655
50416070,Sunny Boston Studio - Fenway/Longwood,406353986,Cassandra And Michael,,Mission Hill,42.33208,-71.10628,Entire home/apt,125,2,131,2024-11-24,3.10,19,20,32,STR-545176
50416639,Stylish Boston Studio - Fenway/Longwood,406353986,Cassandra And Michael,,Mission Hill,42.33194,-71.10633,Entire home/apt,79,2,144,2024-12-01,3.41,19,85,32,STR-545178
50463949,2 Bedroom by Longwood Medical Hospitals,15782998,Christian,,Mission Hill,42.33062,-71.11341,Entire home/apt,186,3,80,2024-11-10,1.89,2,239,28,Exempt: This listing is a unit that has contracts with hospitals
50467770,Luxury Listing *free parking* #3,98987494,Jennifer,,Brighton,42.35204,-71.14908,Private room,,29,8,2021-08-01,0.19,1,0,0,STR-443965
50563099,"Blueground | Back Bay, gym, nr the common",107434423,Blueground,,Bay Village,42.34992,-71.06943,Entire home/apt,178,32,1,2023-12-07,0.08,352,266,0,
50563127,"Blueground | Back Bay, gym, nr the common",107434423,Blueground,,Bay Village,42.34992,-71.06943,Entire home/apt,177,32,0,,,352,349,0,
50573372,"(F) Cozy comfortable room near Harvard, MIT & BU",37035419,Wendy,,Allston,42.35705,-71.12969,Private room,75,91,2,2023-06-14,0.09,9,200,0,
50608396,"Blueground | N. End, balcony & rooftop",107434423,Blueground,,North End,42.363026,-71.0549705,Entire home/apt,179,32,1,2023-08-27,0.06,352,2,0,
50661496,"Entire 3 story Brownstone building, Walk to Fenway",409350031,Tadeusz,,Fenway,42.345726,-71.105835,Entire home/apt,1329,29,84,2023-11-18,2.02,1,365,0,Str-544821
50677339,Modern 2+ Bd Harvard/BU/BC Boston Landing!,6933825,Estee,,Allston,42.35636,-71.13799,Entire home/apt,231,3,3,2024-10-20,0.60,1,253,3,STR-444227
50721021,La Casa Boheme - Upstairs Back Bedroom,59978794,Gianni,,Roxbury,42.319327861470235,-71.09013210682868,Private room,68,29,8,2024-10-25,0.27,2,169,3,
